event_id,finbert_negative,finbert_neutral,finbert_positive,finbert_sentiment_score,finbert_label
news_000950,0.9446383714675903,0.03108200617134571,0.024279622361063957,-0.9203587491065264,negative
news_000951,0.9733923673629761,0.016710568219423294,0.009897012263536453,-0.9634953550994396,negative
news_000952,0.10656619071960449,0.04793313518166542,0.8455007076263428,0.7389345169067383,positive
news_000953,0.21435372531414032,0.11056196689605713,0.6750842928886414,0.46073056757450104,positive
news_000954,0.9667208194732666,0.012376132421195507,0.020903125405311584,-0.945817694067955,negative
news_000955,0.9707217812538147,0.019480442628264427,0.009797674603760242,-0.9609241066500545,negative
news_000956,0.8313770890235901,0.02529767155647278,0.14332522451877594,-0.6880518645048141,negative
news_000957,0.023775650188326836,0.022664543241262436,0.9535598158836365,0.9297841656953096,positive
news_000958,0.9707401394844055,0.021260663866996765,0.007999277673661709,-0.9627408618107438,negative
news_000959,0.6358029246330261,0.024292824789881706,0.33990418910980225,-0.2958987355232239,negative
news_000960,0.9736506342887878,0.01679415814578533,0.009555249474942684,-0.9640953848138452,negative
news_000961,0.9759047627449036,0.01662309095263481,0.007472248747944832,-0.9684325139969587,negative
news_000962,0.9759634733200073,0.016820916905999184,0.007215661928057671,-0.9687478113919497,negative
news_000963,0.9759799242019653,0.016476698219776154,0.007543420419096947,-0.9684365037828684,negative
news_000964,0.013568032532930374,0.033981356769800186,0.9524506330490112,0.9388826005160809,positive
news_000965,0.9739489555358887,0.01686433143913746,0.00918668881058693,-0.9647622667253017,negative
news_000966,0.1840604692697525,0.01969243586063385,0.7962471842765808,0.6121867150068283,positive
news_000967,0.012700811959803104,0.89580237865448,0.0914967879652977,0.0787959760054946,neutral
news_000968,0.9710565805435181,0.0190112367272377,0.009932278655469418,-0.9611243018880486,negative
news_000969,0.38037705421447754,0.028127675876021385,0.5914952158927917,0.2111181616783142,positive
news_000970,0.025654876604676247,0.9262588620185852,0.048086222261190414,0.022431345656514168,neutral
news_000971,0.9738286733627319,0.014310026541352272,0.011861301958560944,-0.961967371404171,negative
news_000972,0.04838596656918526,0.020795801654458046,0.9308183193206787,0.8824323527514935,positive
news_000973,0.8587616682052612,0.05279482528567314,0.08844349533319473,-0.7703181728720665,negative
news_000974,0.9558318853378296,0.03212714567780495,0.012041009962558746,-0.9437908753752708,negative
news_000975,0.025507204234600067,0.028001436963677406,0.9464914798736572,0.9209842756390572,positive
news_000976,0.9725940227508545,0.012725571170449257,0.014680325984954834,-0.9579136967658997,negative
news_000977,0.9647306799888611,0.019400522112846375,0.015868810936808586,-0.9488618690520525,negative
news_000978,0.9683393836021423,0.01671709679067135,0.014943515881896019,-0.9533958677202463,negative
news_000979,0.9739488959312439,0.017397312447428703,0.008653843775391579,-0.9652950521558523,negative
news_000980,0.019644560292363167,0.02464250661432743,0.9557129740715027,0.9360684137791395,positive
news_000981,0.010795585811138153,0.8008716106414795,0.18833281099796295,0.1775372251868248,neutral
news_000982,0.970238208770752,0.01902473345398903,0.010737049393355846,-0.9595011593773961,negative
news_000983,0.043168239295482635,0.3881385624408722,0.568693220615387,0.5255249813199043,positive
news_000984,0.043944839388132095,0.023037973791360855,0.9330171346664429,0.8890722952783108,positive
news_000985,0.9613475203514099,0.023630017414689064,0.01502247340977192,-0.946325046941638,negative
news_000986,0.0150587884709239,0.04051462933421135,0.9444265365600586,0.9293677480891347,positive
news_000987,0.011246339417994022,0.10437168926000595,0.884381890296936,0.873135550878942,positive
news_000988,0.9725142121315002,0.017746685072779655,0.009739193134009838,-0.9627750189974904,negative
news_000989,0.8765040040016174,0.014545238576829433,0.108950674533844,-0.7675533294677734,negative
news_000990,0.007933003827929497,0.38353660702705383,0.6085303425788879,0.6005973387509584,positive
news_000991,0.6196991205215454,0.040082238614559174,0.3402186632156372,-0.2794804573059082,negative
news_000992,0.010440381243824959,0.4887865483760834,0.5007730722427368,0.49033269099891186,positive
news_000993,0.034819453954696655,0.9250091314315796,0.04017144441604614,0.005351990461349487,neutral
news_000994,0.9677227735519409,0.0183144211769104,0.0139628229662776,-0.9537599505856633,negative
news_000995,0.020092802122235298,0.036458633840084076,0.9434486031532288,0.9233558010309935,positive
news_000996,0.9759708642959595,0.01577181927859783,0.008257308043539524,-0.96771355625242,negative
news_000997,0.06306405365467072,0.031505562365055084,0.9054303765296936,0.8423663228750229,positive
news_000998,0.9700257182121277,0.023076754063367844,0.00689742062240839,-0.9631282975897193,negative
news_000999,0.9700352549552917,0.020463477820158005,0.009501256980001926,-0.9605339979752898,negative
news_001000,0.12654715776443481,0.023953381925821304,0.8494994044303894,0.7229522466659546,positive
news_001001,0.86913001537323,0.07159669697284698,0.059273332357406616,-0.8098566830158234,negative
news_001002,0.017435498535633087,0.7766673564910889,0.20589710772037506,0.18846160918474197,neutral
news_001003,0.03158361837267876,0.017880724743008614,0.9505355954170227,0.918951977044344,positive
news_001004,0.9761961698532104,0.015654899179935455,0.00814889743924141,-0.968047272413969,negative
news_001005,0.020448783412575722,0.024705860763788223,0.9548453092575073,0.9343965258449316,positive
news_001006,0.021373270079493523,0.021488284692168236,0.9571384191513062,0.9357651490718126,positive
news_001007,0.018794624134898186,0.025573186576366425,0.9556321501731873,0.9368375260382891,positive
news_001008,0.1771308034658432,0.01690743863582611,0.8059617877006531,0.6288309842348099,positive
news_001009,0.97431880235672,0.015418835915625095,0.010262361727654934,-0.964056440629065,negative
news_001010,0.973417341709137,0.016738208010792732,0.009844389744102955,-0.963572951965034,negative
news_001011,0.9688693284988403,0.017252864316105843,0.013877815566956997,-0.9549915129318833,negative
news_001012,0.9693013429641724,0.022792847827076912,0.007905852049589157,-0.9613954909145832,negative
news_001013,0.5981120467185974,0.05037755146622658,0.3515103757381439,-0.2466016709804535,negative
news_001014,0.9033206701278687,0.0309524554759264,0.0657268613576889,-0.8375938087701797,negative
news_001015,0.9739339351654053,0.01683654449880123,0.009229580871760845,-0.9647043542936444,negative
news_001016,0.9718416929244995,0.0158369280397892,0.012321403250098228,-0.9595202896744013,negative
news_001017,0.031320810317993164,0.03626919537782669,0.932409942150116,0.9010891318321228,positive
news_001018,0.9754140973091125,0.016147449612617493,0.008438394404947758,-0.9669757029041648,negative
news_001019,0.02060507982969284,0.026357119902968407,0.9530377984046936,0.9324327185750008,positive
news_001020,0.9731393456459045,0.015201372094452381,0.011659287847578526,-0.961480057798326,negative
news_001021,0.45408740639686584,0.5203521847724915,0.02556045912206173,-0.4285269472748041,neutral
news_001022,0.9715459942817688,0.01914435252547264,0.009309578686952591,-0.9622364155948162,negative
news_001023,0.9763066172599792,0.016743049025535583,0.0069504245184361935,-0.969356192741543,negative
news_001024,0.9727254509925842,0.01581047661602497,0.011464020237326622,-0.9612614307552576,negative
news_001025,0.00840836577117443,0.8599793314933777,0.13161231577396393,0.1232039500027895,neutral
news_001026,0.34859931468963623,0.5602033138275146,0.09119732677936554,-0.2574019879102707,neutral
news_001027,0.8151921033859253,0.016179652884602547,0.1686282455921173,-0.646563857793808,negative
news_001028,0.9753026366233826,0.01739386096596718,0.007303501479327679,-0.9679991351440549,negative
news_001029,0.023491423577070236,0.024494539946317673,0.9520140290260315,0.9285226054489613,positive
news_001030,0.021954454481601715,0.028466224670410156,0.9495793581008911,0.9276249036192894,positive
news_001031,0.009761819615960121,0.6334243416786194,0.356813907623291,0.3470520880073309,neutral
news_001032,0.022392461076378822,0.26147541403770447,0.7161321640014648,0.693739702925086,positive
news_001033,0.1220458447933197,0.017585694789886475,0.8603684902191162,0.7383226454257965,positive
news_001034,0.13367170095443726,0.11105095595121384,0.7552773356437683,0.621605634689331,positive
news_001035,0.9659409523010254,0.02292339690029621,0.011135621927678585,-0.9548053303733468,negative
news_001036,0.011664172634482384,0.9263066649436951,0.06202920153737068,0.0503650289028883,neutral
news_001037,0.8772480487823486,0.015673529356718063,0.1070784479379654,-0.7701696008443832,negative
news_001038,0.966543972492218,0.023615023121237755,0.009841026738286018,-0.956702945753932,negative
news_001039,0.9670511484146118,0.020075207576155663,0.01287363562732935,-0.9541775127872825,negative
news_001040,0.9457976222038269,0.04219626635313034,0.012006138451397419,-0.9337914837524295,negative
news_001041,0.9681318402290344,0.016026237979531288,0.01584196649491787,-0.9522898737341166,negative
news_001042,0.09512584656476974,0.8310009241104126,0.07387316972017288,-0.021252676844596863,neutral
news_001043,0.9728835821151733,0.01814313419163227,0.008973279967904091,-0.9639103021472692,negative
news_001044,0.9727286696434021,0.015394236892461777,0.011877011507749557,-0.9608516581356525,negative
news_001045,0.01512820366770029,0.11771391332149506,0.8671578764915466,0.8520296728238463,positive
news_001046,0.27026548981666565,0.6589568257331848,0.07077767699956894,-0.1994878128170967,neutral
news_001047,0.9514915347099304,0.028241651132702827,0.020266810432076454,-0.931224724277854,negative
news_001048,0.007519394159317017,0.16048678755760193,0.8319937586784363,0.8244743645191193,positive
news_001049,0.8594171404838562,0.022939421236515045,0.11764345318078995,-0.7417736873030663,negative
news_001050,0.967107892036438,0.018539732322096825,0.014352398924529552,-0.9527554931119084,negative
news_001051,0.00944948848336935,0.18755993247032166,0.8029905557632446,0.7935410672798753,positive
news_001052,0.9593563675880432,0.011646756902337074,0.028996912762522697,-0.9303594548255205,negative
news_001053,0.016625339165329933,0.03200080990791321,0.9513737559318542,0.9347484167665243,positive
news_001054,0.9743685722351074,0.016636095941066742,0.008995267562568188,-0.9653733046725392,negative
news_001055,0.9533190727233887,0.016559645533561707,0.030121326446533203,-0.9231977462768555,negative
news_001056,0.9706321954727173,0.02059517614543438,0.008772644214332104,-0.9618595512583852,negative
news_001057,0.9682064056396484,0.015568596310913563,0.016225039958953857,-0.9519813656806946,negative
news_001058,0.9605695605278015,0.027103500440716743,0.012326842173933983,-0.9482427183538675,negative
news_001059,0.008277462795376778,0.07270019501447678,0.9190223217010498,0.910744858905673,positive
news_001060,0.009627859108150005,0.7858524322509766,0.20451965928077698,0.19489180017262697,neutral
news_001061,0.9153328537940979,0.03396080434322357,0.05070643499493599,-0.8646264187991619,negative
news_001062,0.04283730685710907,0.023224592208862305,0.9339380264282227,0.8911007195711136,positive
news_001063,0.9763801097869873,0.016704395413398743,0.0069155204109847546,-0.9694645893760026,negative
news_001064,0.9759155511856079,0.01694941706955433,0.007134974468499422,-0.9687805767171085,negative
news_001065,0.0680970773100853,0.8644301891326904,0.06747270375490189,-0.0006243735551834106,neutral
news_001066,0.19664111733436584,0.0188618041574955,0.7844970226287842,0.5878559052944183,positive
news_001067,0.9621807932853699,0.029532451182603836,0.00828669685870409,-0.9538940964266658,negative
news_001068,0.9627121686935425,0.02871374785900116,0.008574051782488823,-0.9541381169110537,negative
news_001069,0.035613518208265305,0.02085489220917225,0.9435315728187561,0.9079180546104908,positive
news_001070,0.039048708975315094,0.017545094713568687,0.9434062242507935,0.9043575152754784,positive
news_001071,0.18012690544128418,0.028694435954093933,0.7911787033081055,0.6110517978668213,positive
news_001072,0.02426362968981266,0.025851238518953323,0.9498850703239441,0.9256214406341314,positive
news_001073,0.010420209728181362,0.7567096948623657,0.23287013173103333,0.22244992200285196,neutral
news_001074,0.9624645113945007,0.025898735970258713,0.01163673959672451,-0.9508277717977762,negative
news_001075,0.00781003525480628,0.31405243277549744,0.6781375408172607,0.6703275055624545,positive
news_001076,0.9597376585006714,0.03070961870253086,0.00955275446176529,-0.9501849040389061,negative
news_001077,0.8870700597763062,0.059470415115356445,0.05345955491065979,-0.8336105048656464,negative
news_001078,0.009867851622402668,0.8536509871482849,0.13648119568824768,0.126613344065845,neutral
news_001079,0.016492435708642006,0.35586050152778625,0.6276471018791199,0.6111546661704779,positive
news_001080,0.046152178198099136,0.04834885150194168,0.9054989814758301,0.8593468032777309,positive
news_001081,0.9617014527320862,0.018449660390615463,0.01984892599284649,-0.9418525267392397,negative
news_001082,0.04577747732400894,0.9160041213035583,0.038218431174755096,-0.007559046149253845,neutral
news_001083,0.9490337371826172,0.03734515607357025,0.013621051795780659,-0.9354126853868365,negative
news_001084,0.03382915258407593,0.017743250355124474,0.9484276175498962,0.9145984649658203,positive
news_001085,0.7763147950172424,0.02073102630674839,0.20295409858226776,-0.5733606964349747,negative
news_001086,0.008655780926346779,0.25786083936691284,0.7334834337234497,0.7248276527971029,positive
news_001087,0.03658771142363548,0.040700629353523254,0.9227116703987122,0.8861239589750767,positive
news_001088,0.010853134095668793,0.05189605429768562,0.9372508525848389,0.9263977184891701,positive
news_001089,0.9641900658607483,0.020508626475930214,0.015301300212740898,-0.9488887656480074,negative
news_001090,0.2965242862701416,0.6801654100418091,0.023310281336307526,-0.2732140049338341,neutral
news_001091,0.9677043557167053,0.02366485446691513,0.008630838245153427,-0.9590735174715519,negative
news_001092,0.07565849274396896,0.04179272800683975,0.8825488090515137,0.8068903163075447,positive
news_001093,0.03436032310128212,0.022085029631853104,0.943554699420929,0.9091943763196468,positive
news_001094,0.963003933429718,0.021378841251134872,0.01561727561056614,-0.9473866578191519,negative
news_001095,0.8859357833862305,0.0982096865773201,0.015854578465223312,-0.8700812049210072,negative
news_001096,0.02338901348412037,0.025048425421118736,0.9515626430511475,0.9281736295670271,positive
news_001097,0.9752807021141052,0.016471294686198235,0.0082479789853096,-0.9670327231287956,negative
news_001098,0.03339315205812454,0.021334756165742874,0.9452720880508423,0.9118789359927177,positive
news_001099,0.029857413843274117,0.017802231013774872,0.9523404240608215,0.9224830102175474,positive
news_001100,0.9750871062278748,0.018168028444051743,0.0067449514754116535,-0.9683421547524631,negative
news_001101,0.11616788804531097,0.019858824089169502,0.8639733195304871,0.7478054314851761,positive
news_001102,0.9501426219940186,0.022761641070246696,0.027095621451735497,-0.9230470005422831,negative
news_001103,0.008033525198698044,0.6079825758934021,0.38398393988609314,0.3759504146873951,neutral
news_001104,0.08091423660516739,0.03908577933907509,0.8799999356269836,0.7990856990218163,positive
news_001105,0.21867753565311432,0.24878481030464172,0.5325377583503723,0.313860222697258,positive
news_001106,0.0147446533665061,0.034815508872270584,0.9504397511482239,0.9356950977817178,positive
news_001107,0.9457147717475891,0.03627665713429451,0.01800866611301899,-0.9277061056345701,negative
news_001108,0.8785580992698669,0.09888952225446701,0.022552382200956345,-0.8560057170689106,negative
news_001109,0.9519133567810059,0.03655886650085449,0.011527756229043007,-0.9403856005519629,negative
news_001110,0.954094648361206,0.02603815123438835,0.019867172464728355,-0.9342274758964777,negative
news_001111,0.9676231741905212,0.024129139259457588,0.008247598074376583,-0.9593755761161447,negative
news_001112,0.9747340679168701,0.015420127660036087,0.009845816530287266,-0.9648882513865829,negative
news_001113,0.905392587184906,0.05143362283706665,0.04317381605505943,-0.8622187711298466,negative
news_001114,0.975828230381012,0.016505887731909752,0.007665939629077911,-0.968162290751934,negative
news_001115,0.9639230966567993,0.020924126729369164,0.015152761712670326,-0.948770334944129,negative
news_001116,0.9724556803703308,0.019773326814174652,0.00777098024263978,-0.964684700127691,negative
news_001117,0.9758332371711731,0.016309037804603577,0.007857737131416798,-0.9679755000397563,negative
news_001118,0.4478600323200226,0.5102764368057251,0.0418635793030262,-0.4059964530169964,neutral
news_001119,0.9705770611763,0.01903514377772808,0.010387846268713474,-0.9601892149075866,negative
news_001120,0.9667538404464722,0.023605428636074066,0.00964079238474369,-0.9571130480617285,negative
news_001121,0.03702955320477486,0.060710594058036804,0.902259886264801,0.8652303330600262,positive
news_001122,0.07170573621988297,0.01557090599089861,0.9127234220504761,0.8410176858305931,positive
news_001123,0.9701199531555176,0.0220725629478693,0.007807422894984484,-0.9623125302605331,negative
news_001124,0.013787148520350456,0.03726408630609512,0.9489487409591675,0.935161592438817,positive
news_001125,0.01776566356420517,0.5523255467414856,0.429908812046051,0.41214314848184586,neutral
news_001126,0.07277622818946838,0.8143936991691589,0.1128300130367279,0.04005378484725952,neutral
news_001127,0.05715687945485115,0.09832537174224854,0.844517707824707,0.7873608283698559,positive
news_001128,0.1845002919435501,0.03346337378025055,0.782036304473877,0.5975360125303268,positive
news_001129,0.08059965074062347,0.8428524732589722,0.07654786109924316,-0.00405178964138031,neutral
news_001130,0.023553069680929184,0.9464036822319031,0.03004319779574871,0.006490128114819527,neutral
news_001131,0.008744568563997746,0.8313648700714111,0.15989050269126892,0.15114593412727118,neutral
news_001132,0.7090373039245605,0.021016962826251984,0.26994580030441284,-0.4390915036201477,negative
news_001133,0.9026947617530823,0.07832527905702591,0.018979929387569427,-0.8837148323655128,negative
news_001134,0.7036434412002563,0.029128072783350945,0.26722848415374756,-0.4364149570465088,negative
news_001135,0.9651471376419067,0.021680891513824463,0.013171982951462269,-0.9519751546904445,negative
news_001136,0.01044238731265068,0.8571017384529114,0.13245588541030884,0.12201349809765816,neutral
news_001137,0.9664968848228455,0.017319923266768456,0.01618322916328907,-0.9503136556595564,negative
news_001138,0.02323341555893421,0.026126030832529068,0.9506406188011169,0.9274072032421827,positive
news_001139,0.9548121094703674,0.02788494899868965,0.017302922904491425,-0.937509186565876,negative
news_001140,0.015154247172176838,0.03466257452964783,0.950183093547821,0.9350288463756442,positive
news_001141,0.06205896660685539,0.885958731174469,0.0519823282957077,-0.01007663831114769,neutral
news_001142,0.8348047137260437,0.14765134453773499,0.017543945461511612,-0.8172607682645321,negative
news_001143,0.9737200736999512,0.017797095701098442,0.008482859469950199,-0.965237214230001,negative
news_001144,0.044709283858537674,0.5560812950134277,0.3992093801498413,0.35450009629130363,neutral
news_001145,0.9611993432044983,0.024203119799494743,0.01459753978997469,-0.9466018034145236,negative
news_001146,0.9383122324943542,0.050858136266469955,0.010829677805304527,-0.9274825546890497,negative
news_001147,0.010462368838489056,0.23910869657993317,0.7504289150238037,0.7399665461853147,positive
news_001148,0.9484041333198547,0.01092513557523489,0.04067068547010422,-0.9077334478497505,negative
news_001149,0.964957594871521,0.02180415764451027,0.0132382120937109,-0.9517193827778101,negative
news_001150,0.9743235111236572,0.01745130680501461,0.00822519138455391,-0.9660983197391033,negative
news_001151,0.028405271470546722,0.7819358706474304,0.18965883553028107,0.16125356405973434,neutral
news_001152,0.08562778681516647,0.02321665920317173,0.891155481338501,0.8055276945233345,positive
news_001153,0.02482372522354126,0.021496418863534927,0.9536799788475037,0.9288562536239624,positive
news_001154,0.05552128329873085,0.021478600800037384,0.9230002164840698,0.867478933185339,positive
news_001155,0.022602472454309464,0.06988123804330826,0.9075163006782532,0.8849138282239437,positive
news_001156,0.9760528206825256,0.016438769176602364,0.007508326321840286,-0.9685444943606853,negative
news_001157,0.9758507013320923,0.01749402843415737,0.0066552371717989445,-0.9691954641602933,negative
news_001158,0.022676434367895126,0.025385838001966476,0.9519376754760742,0.9292612411081791,positive
news_001159,0.9675034284591675,0.022763527929782867,0.009733017534017563,-0.9577704109251499,negative
news_001160,0.9739974141120911,0.016827937215566635,0.009174585342407227,-0.9648228287696838,negative
news_001161,0.014555936679244041,0.03898661956191063,0.9464573860168457,0.9319014493376017,positive
news_001162,0.0485832616686821,0.019298864528536797,0.9321178793907166,0.8835346177220345,positive
news_001163,0.019797740504145622,0.8824387192726135,0.09776359051465988,0.07796585001051426,neutral
news_001164,0.04635687917470932,0.9197861552238464,0.033856987953186035,-0.012499891221523285,neutral
news_001165,0.9437128901481628,0.04834587499499321,0.007941191084682941,-0.9357716990634799,negative
news_001166,0.5309846997261047,0.034778036177158356,0.4342372417449951,-0.09674745798110962,negative
news_001167,0.03792473301291466,0.01915453001856804,0.9429206848144531,0.9049959518015385,positive
news_001168,0.024949444457888603,0.021839849650859833,0.953210711479187,0.9282612670212984,positive
news_001169,0.02343488670885563,0.039551232010126114,0.9370138645172119,0.9135789778083563,positive
news_001170,0.027807099744677544,0.0176861509680748,0.9545068740844727,0.9266997743397951,positive
news_001171,0.033886924386024475,0.020923644304275513,0.9451895356178284,0.9113026112318039,positive
news_001172,0.021778816357254982,0.8200308680534363,0.15819035470485687,0.1364115383476019,neutral
news_001173,0.941970705986023,0.04896432161331177,0.009064944460988045,-0.9329057615250349,negative
news_001174,0.006518397945910692,0.10958295315504074,0.8838986158370972,0.8773802178911865,positive
news_001175,0.03156796842813492,0.023002101108431816,0.9454299211502075,0.9138619527220726,positive
news_001176,0.9592001438140869,0.020745063200592995,0.020054833963513374,-0.9391453098505735,negative
news_001177,0.909756064414978,0.07489517331123352,0.01534863468259573,-0.8944074297323823,negative
news_001178,0.007562041748315096,0.20358754694461823,0.7888505458831787,0.7812885041348636,positive
news_001179,0.010375422425568104,0.7600564956665039,0.22956812381744385,0.21919270139187574,neutral
news_001180,0.9191794395446777,0.06982417404651642,0.010996411554515362,-0.9081830279901624,negative
news_001181,0.04935762658715248,0.5925397872924805,0.35810256004333496,0.3087449334561825,neutral
news_001182,0.9677153825759888,0.014772736467421055,0.01751183532178402,-0.9502035472542048,negative
news_001183,0.12365873157978058,0.8227934837341309,0.05354786291718483,-0.07011086866259575,neutral
news_001184,0.9644976258277893,0.02648845873773098,0.009013989008963108,-0.9554836368188262,negative
news_001185,0.9725204110145569,0.01992947608232498,0.0075501143001019955,-0.9649702967144549,negative
news_001186,0.23709194362163544,0.6293956637382507,0.13351240754127502,-0.10357953608036041,neutral
news_001187,0.016550691798329353,0.0365409217774868,0.9469083547592163,0.930357662960887,positive
news_001188,0.0106847258284688,0.7994961738586426,0.18981915712356567,0.17913443129509687,neutral
news_001189,0.126816526055336,0.8425964713096619,0.030587002635002136,-0.09622952342033386,neutral
news_001190,0.969913125038147,0.017069809138774872,0.01301706861704588,-0.9568960564211011,negative
news_001191,0.035945262759923935,0.055603671818971634,0.9084510803222656,0.8725058175623417,positive
news_001192,0.022334903478622437,0.5324773788452148,0.4451877176761627,0.4228528141975403,neutral
news_001193,0.8699497580528259,0.11578457057476044,0.014265704900026321,-0.8556840531527996,negative
news_001194,0.15339933335781097,0.022333333268761635,0.8242673873901367,0.6708680540323257,positive
news_001195,0.7762954235076904,0.21011945605278015,0.013585107401013374,-0.762710316106677,negative
news_001196,0.037502843886613846,0.01995338499546051,0.9425438046455383,0.9050409607589245,positive
news_001197,0.9028475880622864,0.0767417848110199,0.020410636439919472,-0.8824369516223669,negative
news_001198,0.9603657126426697,0.026233237236738205,0.013401099480688572,-0.9469646131619811,negative
news_001199,0.9590398073196411,0.014019117690622807,0.02694098837673664,-0.9320988189429045,negative
news_001200,0.9597272276878357,0.03145153075456619,0.008821229450404644,-0.950905998237431,negative
news_001201,0.04017740488052368,0.017255350947380066,0.9425672292709351,0.9023898243904114,positive
news_001202,0.9704740643501282,0.021294482052326202,0.00823143683373928,-0.9622426275163889,negative
news_001203,0.12267507612705231,0.029731914401054382,0.8475930690765381,0.7249179929494858,positive
news_001204,0.9733899235725403,0.019239092245697975,0.007371022365987301,-0.966018901206553,negative
news_001205,0.028843950480222702,0.24699093401432037,0.7241652011871338,0.6953212507069111,positive
news_001206,0.9524085521697998,0.0375153049826622,0.01007609162479639,-0.9423324605450034,negative
news_001207,0.915125846862793,0.07239221036434174,0.01248190924525261,-0.9026439376175404,negative
news_001208,0.9631696939468384,0.022382915019989014,0.014447406865656376,-0.948722287081182,negative
news_001209,0.9667443633079529,0.02235010825097561,0.010905500501394272,-0.9558388628065586,negative
news_001210,0.9616573452949524,0.0276613999158144,0.010681320913136005,-0.9509760243818164,negative
news_001211,0.9385545253753662,0.04733562469482422,0.014109903946518898,-0.9244446214288473,negative
news_001212,0.9759010076522827,0.01697359047830105,0.007125358562916517,-0.9687756490893662,negative
news_001213,0.8964776992797852,0.013968351297080517,0.08955398947000504,-0.8069237098097801,negative
news_001214,0.977088987827301,0.014681228436529636,0.008229722268879414,-0.9688592655584216,negative
news_001215,0.9660643339157104,0.014251017943024635,0.019684601575136185,-0.9463797323405743,negative
news_001216,0.012991298921406269,0.054519522935152054,0.9324891567230225,0.9194978578016162,positive
news_001217,0.030902385711669922,0.026380032300949097,0.9427176713943481,0.9118152856826782,positive
news_001218,0.9738873839378357,0.019678032025694847,0.0064347004517912865,-0.9674526834860444,negative
news_001219,0.9759913086891174,0.01563980244100094,0.00836899597197771,-0.9676223127171397,negative
news_001220,0.011575070209801197,0.8611043095588684,0.12732058763504028,0.11574551742523909,neutral
news_001221,0.01168440654873848,0.055695682764053345,0.9326199889183044,0.920935582369566,positive
news_001222,0.007425559684634209,0.2909056544303894,0.7016687989234924,0.6942432392388582,positive
news_001223,0.9629656076431274,0.0189689788967371,0.01806541346013546,-0.944900194182992,negative
news_001224,0.21402926743030548,0.028599990531802177,0.7573708295822144,0.5433415621519089,positive
news_001225,0.011456258594989777,0.05386858433485031,0.9346750974655151,0.9232188388705254,positive
news_001226,0.9659166932106018,0.02518603391945362,0.008897198364138603,-0.9570194948464632,negative
news_001227,0.9702219367027283,0.013014180585741997,0.016763802617788315,-0.95345813408494,negative
news_001228,0.5915648341178894,0.0714774876832962,0.3369576036930084,-0.254607230424881,negative
news_001229,0.029363607987761497,0.0203433558344841,0.9502930045127869,0.9209293965250254,positive
news_001230,0.011792458593845367,0.620190441608429,0.36801713705062866,0.3562246784567833,neutral
news_001231,0.013762544840574265,0.028860408812761307,0.9573770761489868,0.9436145313084126,positive
news_001232,0.010014993138611317,0.3262479603290558,0.6637370586395264,0.653722065500915,positive
news_001233,0.9328179359436035,0.05778570473194122,0.009396357461810112,-0.9234215784817934,negative
news_001234,0.12888425588607788,0.01756466180086136,0.8535510897636414,0.7246668338775635,positive
news_001235,0.031226998195052147,0.0203563142567873,0.9484166502952576,0.9171896521002054,positive
news_001236,0.00813621561974287,0.06033603101968765,0.9315277934074402,0.9233915777876973,positive
news_001237,0.009421460330486298,0.06597654521465302,0.9246020317077637,0.9151805713772774,positive
news_001238,0.9678340554237366,0.022561892867088318,0.009604030288755894,-0.9582300251349807,negative
news_001239,0.9713113307952881,0.011502338573336601,0.017186356708407402,-0.9541249740868807,negative
news_001240,0.014283697120845318,0.056038010865449905,0.9296782612800598,0.9153945641592145,positive
news_001241,0.02016591466963291,0.0355474092066288,0.9442866444587708,0.9241207297891378,positive
news_001242,0.018353283405303955,0.18109802901744843,0.8005486726760864,0.7821953892707825,positive
news_001243,0.015925142914056778,0.025233931839466095,0.9588409662246704,0.9429158233106136,positive
news_001244,0.014288825914263725,0.04384410381317139,0.9418671727180481,0.9275783468037844,positive
news_001245,0.7617931365966797,0.03369472175836563,0.20451205968856812,-0.5572810769081116,negative
news_001246,0.7153524160385132,0.022205622866749763,0.2624419629573822,-0.452910453081131,negative
news_001247,0.8966891765594482,0.01793132722377777,0.08537948131561279,-0.8113096952438354,negative
news_001248,0.01064616721123457,0.6188816428184509,0.3704722225666046,0.35982605535537004,neutral
news_001249,0.9672516584396362,0.010137676261365414,0.022610671818256378,-0.9446409866213799,negative
news_001250,0.11131273955106735,0.017459293827414513,0.8712279796600342,0.7599152401089668,positive
news_001251,0.9326383471488953,0.023472024127840996,0.04388966038823128,-0.888748686760664,negative
news_001252,0.9687202572822571,0.021961044520139694,0.00931867677718401,-0.9594015805050731,negative
news_001253,0.689494788646698,0.12826228141784668,0.18224291503429413,-0.5072518736124039,negative
news_001254,0.024311045184731483,0.01931621879339218,0.9563726782798767,0.9320616330951452,positive
news_001255,0.9722306132316589,0.017389358952641487,0.01038004644215107,-0.9618505667895079,negative
news_001256,0.8160490989685059,0.024878669530153275,0.15907222032546997,-0.6569768786430359,negative
news_001257,0.972332239151001,0.01750096119940281,0.010166822001338005,-0.962165417149663,negative
news_001258,0.930702805519104,0.018070323392748833,0.051226869225502014,-0.879475936293602,negative
news_001259,0.9552991390228271,0.029798783361911774,0.014902027323842049,-0.9403971116989851,negative
news_001260,0.9636569619178772,0.02122477814555168,0.015118205919861794,-0.9485387559980154,negative
news_001261,0.37276244163513184,0.04432600736618042,0.5829115509986877,0.2101491093635559,positive
news_001262,0.9574013352394104,0.02993256226181984,0.012666094116866589,-0.9447352411225438,negative
